trade_id,entry_reason,stop_reason,target_reason,exit_reason
"USDJPY_H1_SMA_CROSS_9,34_2143_2171","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.223214,target calculado por confluência: 2x ATR (156.377571) + RR 2:1 baseado no swing/stop (155.88),saída por sinal oposto: novo cruzamento BUY em 2026-01-06 19:00:00
"USDJPY_H1_SMA_CROSS_9,34_2171_2188","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.183571,target calculado por confluência: 2x ATR (157.056143) + RR 2:1 baseado no swing/stop (157.745),saída por sinal oposto: novo cruzamento SELL em 2026-01-07 12:00:00
"USDJPY_H1_SMA_CROSS_9,34_2188_2196","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.129786,target calculado por confluência: 2x ATR (156.268429) + RR 2:1 baseado no swing/stop (155.976),saída por sinal oposto: novo cruzamento BUY em 2026-01-07 20:00:00
"USDJPY_H1_SMA_CROSS_9,34_2196_2310","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.151214,target calculado por confluência: 2x ATR (156.997429) + RR 2:1 baseado no swing/stop (157.497),saída por sinal oposto: novo cruzamento SELL em 2026-01-14 14:00:00
"USDJPY_H1_SMA_CROSS_9,34_2310_2336","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.223857,target calculado por confluência: 2x ATR (158.104286) + RR 2:1 baseado no swing/stop (156.754),saída por sinal oposto: novo cruzamento BUY em 2026-01-15 16:00:00
"USDJPY_H1_SMA_CROSS_9,34_2336_2349","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.214714,target calculado por confluência: 2x ATR (159.168429) + RR 2:1 baseado no swing/stop (159.807),saída por sinal oposto: novo cruzamento SELL em 2026-01-16 05:00:00
"USDJPY_H1_SMA_CROSS_9,34_2349_2386","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.181143,target calculado por confluência: 2x ATR (157.745714) + RR 2:1 baseado no swing/stop (156.57),saída por sinal oposto: novo cruzamento BUY em 2026-01-19 18:00:00
"USDJPY_H1_SMA_CROSS_9,34_2386_2406","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.177643,target calculado por confluência: 2x ATR (158.422286) + RR 2:1 baseado no swing/stop (159.351),saída por sinal oposto: novo cruzamento SELL em 2026-01-20 14:00:00
"USDJPY_H1_SMA_CROSS_9,34_2406_2415","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.270286,target calculado por confluência: 2x ATR (157.323429) + RR 2:1 baseado no swing/stop (156.39),saída por sinal oposto: novo cruzamento BUY em 2026-01-20 23:00:00
"USDJPY_H1_SMA_CROSS_9,34_2415_2427","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.259714,target calculado por confluência: 2x ATR (158.647429) + RR 2:1 baseado no swing/stop (159.46),saída por sinal oposto: novo cruzamento SELL em 2026-01-21 11:00:00
"USDJPY_H1_SMA_CROSS_9,34_2427_2428","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.1795,target calculado por confluência: 2x ATR (157.645) + RR 2:1 baseado no swing/stop (157.414),saída por sinal oposto: novo cruzamento BUY em 2026-01-21 12:00:00
"USDJPY_H1_SMA_CROSS_9,34_2428_2430","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.178857,target calculado por confluência: 2x ATR (158.380714) + RR 2:1 baseado no swing/stop (158.591),saída por sinal oposto: novo cruzamento SELL em 2026-01-21 14:00:00
"USDJPY_H1_SMA_CROSS_9,34_2430_2435","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.193357,target calculado por confluência: 2x ATR (157.403286) + RR 2:1 baseado no swing/stop (156.772),saída por sinal oposto: novo cruzamento BUY em 2026-01-21 19:00:00
"USDJPY_H1_SMA_CROSS_9,34_2435_2464","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.190071,target calculado por confluência: 2x ATR (158.520143) + RR 2:1 baseado no swing/stop (158.928),saída por sinal oposto: novo cruzamento SELL em 2026-01-23 00:00:00
"USDJPY_H1_SMA_CROSS_9,34_2464_2470","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.1765,target calculado por confluência: 2x ATR (158.007) + RR 2:1 baseado no swing/stop (157.292),saída por sinal oposto: novo cruzamento BUY em 2026-01-23 06:00:00
"USDJPY_H1_SMA_CROSS_9,34_2470_2475","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.164714,target calculado por confluência: 2x ATR (158.875429) + RR 2:1 baseado no swing/stop (159.166),saída por sinal oposto: novo cruzamento SELL em 2026-01-23 11:00:00
"USDJPY_H1_SMA_CROSS_9,34_2475_2519","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.320857,target calculado por confluência: 2x ATR (157.360286) + RR 2:1 baseado no swing/stop (155.558),saída por sinal oposto: novo cruzamento BUY em 2026-01-27 07:00:00
"USDJPY_H1_SMA_CROSS_9,34_2519_2527","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.249571,target calculado por confluência: 2x ATR (154.997143) + RR 2:1 baseado no swing/stop (156.896),saída por sinal oposto: novo cruzamento SELL em 2026-01-27 15:00:00
"USDJPY_H1_SMA_CROSS_9,34_2527_2555","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.393357,target calculado por confluência: 2x ATR (152.459286) + RR 2:1 baseado no swing/stop (149.984),saída por sinal oposto: novo cruzamento BUY em 2026-01-28 19:00:00
"USDJPY_H1_SMA_CROSS_9,34_2555_2580","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.345429,target calculado por confluência: 2x ATR (154.214857) + RR 2:1 baseado no swing/stop (156.386),saída por sinal oposto: novo cruzamento SELL em 2026-01-29 20:00:00
"USDJPY_H1_SMA_CROSS_9,34_2580_2588","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.2955,target calculado por confluência: 2x ATR (152.423) + RR 2:1 baseado no swing/stop (151.972),saída por sinal oposto: novo cruzamento BUY em 2026-01-30 04:00:00
"USDJPY_H1_SMA_CROSS_9,34_2588_2702","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.317214,target calculado por confluência: 2x ATR (154.431429) + RR 2:1 baseado no swing/stop (156.027),saída por sinal oposto: novo cruzamento SELL em 2026-02-05 22:00:00
"USDJPY_H1_SMA_CROSS_9,34_2702_2704","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.239143,target calculado por confluência: 2x ATR (156.564714) + RR 2:1 baseado no swing/stop (156.457),saída por sinal oposto: novo cruzamento BUY em 2026-02-06 00:00:00
"USDJPY_H1_SMA_CROSS_9,34_2704_2707","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.234214,target calculado por confluência: 2x ATR (157.522429) + RR 2:1 baseado no swing/stop (158.096),saída por sinal oposto: novo cruzamento SELL em 2026-02-06 03:00:00
"USDJPY_H1_SMA_CROSS_9,34_2707_2718","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.247714,target calculado por confluência: 2x ATR (156.158571) + RR 2:1 baseado no swing/stop (155.29),saída por sinal oposto: novo cruzamento BUY em 2026-02-06 14:00:00
"USDJPY_H1_SMA_CROSS_9,34_2718_2736","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.185429,target calculado por confluência: 2x ATR (157.445857) + RR 2:1 baseado no swing/stop (158.197),saída por sinal oposto: novo cruzamento SELL em 2026-02-09 08:00:00
"USDJPY_H1_SMA_CROSS_9,34_2736_2815","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.310357,target calculado por confluência: 2x ATR (155.900286) + RR 2:1 baseado no swing/stop (154.245),saída por sinal oposto: novo cruzamento BUY em 2026-02-12 15:00:00
"USDJPY_H1_SMA_CROSS_9,34_2815_2817","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.3785,target calculado por confluência: 2x ATR (154.022) + RR 2:1 baseado no swing/stop (155.255),saída por sinal oposto: novo cruzamento SELL em 2026-02-12 17:00:00
"USDJPY_H1_SMA_CROSS_9,34_2817_2832","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.3895,target calculado por confluência: 2x ATR (151.866) + RR 2:1 baseado no swing/stop (150.419),saída por sinal oposto: novo cruzamento BUY em 2026-02-13 08:00:00
"USDJPY_H1_SMA_CROSS_9,34_2832_2845","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.274714,target calculado por confluência: 2x ATR (153.955429) + RR 2:1 baseado no swing/stop (155.484),saída por sinal oposto: novo cruzamento SELL em 2026-02-13 21:00:00
"USDJPY_H1_SMA_CROSS_9,34_2845_2857","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.260714,target calculado por confluência: 2x ATR (152.258571) + RR 2:1 baseado no swing/stop (151.01),saída por sinal oposto: novo cruzamento BUY em 2026-02-16 09:00:00
"USDJPY_H1_SMA_CROSS_9,34_2857_2880","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.178071,target calculado por confluência: 2x ATR (153.700143) + RR 2:1 baseado no swing/stop (154.944),saída por sinal oposto: novo cruzamento SELL em 2026-02-17 08:00:00
"USDJPY_H1_SMA_CROSS_9,34_2880_2892","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.176857,target calculado por confluência: 2x ATR (152.597286) + RR 2:1 baseado no swing/stop (151.337),saída por sinal oposto: novo cruzamento BUY em 2026-02-17 20:00:00
"USDJPY_H1_SMA_CROSS_9,34_2892_2967","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.266429,target calculado por confluência: 2x ATR (153.886857) + RR 2:1 baseado no swing/stop (154.664),saída por sinal oposto: novo cruzamento SELL em 2026-02-20 23:00:00
"USDJPY_H1_SMA_CROSS_9,34_2967_2995","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.281643,target calculado por confluência: 2x ATR (154.283714) + RR 2:1 baseado no swing/stop (153.253),saída por sinal oposto: novo cruzamento BUY em 2026-02-24 03:00:00
"USDJPY_H1_SMA_CROSS_9,34_2995_3046","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.212357,target calculado por confluência: 2x ATR (155.401714) + RR 2:1 baseado no swing/stop (156.489),saída por sinal oposto: novo cruzamento SELL em 2026-02-26 06:00:00
"USDJPY_H1_SMA_CROSS_9,34_3046_3075","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.195,target calculado por confluência: 2x ATR (155.513) + RR 2:1 baseado no swing/stop (154.063),saída por sinal oposto: novo cruzamento BUY em 2026-02-27 16:00:00
"USDJPY_H1_SMA_CROSS_9,34_3075_3139","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.224143,target calculado por confluência: 2x ATR (156.624286) + RR 2:1 baseado no swing/stop (157.456),saída por sinal oposto: novo cruzamento SELL em 2026-03-04 08:00:00
"USDJPY_H1_SMA_CROSS_9,34_3139_3168","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.251786,target calculado por confluência: 2x ATR (156.930429) + RR 2:1 baseado no swing/stop (156.374),saída por sinal oposto: novo cruzamento BUY em 2026-03-05 13:00:00
"USDJPY_H1_SMA_CROSS_9,34_3168_3225","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.243286,target calculado por confluência: 2x ATR (157.840571) + RR 2:1 baseado no swing/stop (159.162),saída por sinal oposto: novo cruzamento SELL em 2026-03-09 22:00:00
"USDJPY_H1_SMA_CROSS_9,34_3225_3252","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.317714,target calculado por confluência: 2x ATR (156.975571) + RR 2:1 baseado no swing/stop (155.035),saída por sinal oposto: novo cruzamento BUY em 2026-03-11 01:00:00
"USDJPY_H1_SMA_CROSS_9,34_3252_3332","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing low anterior + volatilidade ATR14=0.210929,target calculado por confluência: 2x ATR (158.529857) + RR 2:1 baseado no swing/stop (159.776),saída por sinal oposto: novo cruzamento SELL em 2026-03-16 10:00:00
"USDJPY_H1_SMA_CROSS_9,34_3332_3354","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",stop técnico baseado em swing high anterior + volatilidade ATR14=0.176929,target calculado por confluência: 2x ATR (158.994143) + RR 2:1 baseado no swing/stop (158.542),saída por sinal oposto: novo cruzamento BUY em 2026-03-17 08:00:00
