"trade_id","symbol","entry_action","timeframe","d1_bias","h4_bias","h1_bias","m30_bias","m15_bias","alignment_score","result","pnl","mode","real_orders"
"USDJPY_H1_SMA_CROSS_9,34_2470_2475","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.544","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2475_2519","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","3.504","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2519_2527","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-1.252","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2527_2555","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.278","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2555_2580","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.51","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2580_2588","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.783","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2588_2702","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","3.246","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2702_2704","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.011","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2704_2707","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.4","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2707_2718","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.421","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2718_2736","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.554","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2736_2815","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","3.256","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2815_2817","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.62","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2817_2832","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.761","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2832_2845","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.626","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2845_2857","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.564","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2857_2880","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.393","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2880_2892","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.403","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2892_2967","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","1.493","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2967_2995","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.13","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2995_3046","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.926","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3046_3075","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.273","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3075_3139","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","1.258","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3139_3168","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.08","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3168_3225","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.257","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3225_3252","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.497","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3252_3332","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","1.24","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3332_3354","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.002","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3354_3359","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.25","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3359_3386","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.322","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3386_3408","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.516","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3408_3432","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.208","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3432_3458","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.004","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3458_3483","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.216","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3483_3570","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.859","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3570_3634","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","1.063","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3634_3691","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.672","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3691_3701","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.299","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3701_3729","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.765","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3729_3757","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.204","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3757_3824","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.601","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3824_3860","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.42","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3860_3876","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.145","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3876_3887","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.361","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3887_3912","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.925","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3912_3928","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.759","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3928_4033","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.565","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4033_4065","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.108","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4065_4125","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-2.24","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4125_4158","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.103","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4158_4168","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.277","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4168_4169","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.141","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4169_4216","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.604","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4216_4247","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.037","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4247_4276","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.405","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4276_4283","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.248","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4283_4456","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","2.036","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4456_4464","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.13","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4464_4465","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.235","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4465_4482","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.159","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4482_4523","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.129","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4523_4551","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.104","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4551_4608","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.45","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4608_4642","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.092","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4642_4706","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","WIN","0.608","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4706_4707","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.017","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4707_4720","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.102","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4720_4733","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.143","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4733_4750","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.181","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4750_4751","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.369","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4751_4775","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.255","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4775_4790","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.293","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4790_4791","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.06","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4791_4793","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.026","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4793_4852","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.043","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4852_4879","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","WIN","0.01","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4879_4880","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.316","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4880_4899","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.42","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4899_4938","USDJPY","BUY","H1","BULLISH","BULLISH","BULLISH","BULLISH","BULLISH","100","LOSS","-0.027","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4938_4951","USDJPY","SELL","H1","BEARISH","BEARISH","BEARISH","BEARISH","BEARISH","100","LOSS","-0.438","PAPER_ONLY","FORBIDDEN"
