"trade_id","edge_id","symbol","timeframe","strategy","result","pnl","regime","quality","mode","real_orders"
"USDCHF_M15_SMA_CROSS_13,55_2939_2947","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00199","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2947_2975","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00088","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_2975_3024","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.0002","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3024_3029","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00183","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3029_3149","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00257","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3149_3283","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.002","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3283_3320","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00074","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3320_3342","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00066","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3342_3346","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00157","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3346_3433","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","7e-05","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3433_3492","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00257","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3492_3506","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00055","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3506_3510","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00042","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3510_3518","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00112","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3518_3573","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00039","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3573_3676","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.0041","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3676_3681","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00026","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3681_3687","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00029","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3687_3727","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00021","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3727_3865","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.0049","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3865_3940","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00143","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3940_3980","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00053","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_3980_4008","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00301","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4008_4102","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00399","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4102_4119","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00151","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4119_4163","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","6e-05","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4163_4212","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00041","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4212_4271","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00047","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4271_4315","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00043","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4315_4350","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00017","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4350_4376","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00125","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4376_4414","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00288","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4414_4460","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00088","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4460_4480","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00013","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4480_4485","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00104","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4485_4523","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00294","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4523_4600","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00071","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4600_4667","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00122","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4667_4773","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00217","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4773_4849","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00642","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4849_4852","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00149","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4852_4961","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","WIN","0.00586","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4961_4965","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00046","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"USDCHF_M15_SMA_CROSS_13,55_4965_4996","USDCHF_M15_SMA_CROSS_13,55","USDCHF","M15","SMA_CROSS","LOSS","-0.00027","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_118_168","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.0002","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_168_186","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00115","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_186_234","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00161","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_234_392","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00714","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_392_428","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.0006","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_428_449","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00042","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_449_465","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.0012","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_465_528","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","2e-05","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_528_634","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.0023","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_634_675","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","2e-05","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_675_730","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00087","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_730_827","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00236","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_827_844","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00154","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_844_855","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00245","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_855_889","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00098","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_889_934","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00035","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_934_1113","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00432","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1113_1168","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00137","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1168_1178","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00182","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1178_1253","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00189","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1253_1340","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00215","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1340_1374","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00216","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1374_1466","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00343","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1466_1474","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00062","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1474_1492","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00076","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1492_1576","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00506","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1576_1610","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00093","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1610_1637","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00057","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1637_1666","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00153","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1666_1686","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00129","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1686_1779","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00264","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1779_1833","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00088","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1833_1842","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00199","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1842_1911","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00465","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1911_1947","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00128","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_1947_2006","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00015","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2006_2060","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00107","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2060_2121","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00019","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2121_2174","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00036","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2174_2180","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00011","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2180_2182","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00039","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2182_2234","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","9e-05","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2234_2307","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00011","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2307_2344","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00119","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2344_2391","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00048","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2391_2426","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00045","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2426_2447","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00083","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2447_2470","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00108","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2470_2636","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00862","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2636_2714","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00194","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2714_2830","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00285","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2830_2909","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00217","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2909_2939","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00142","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2939_2949","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.0016","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2949_2970","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00316","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_2970_3017","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00107","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3017_3072","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00187","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3072_3078","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00067","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3078_3081","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00217","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3081_3129","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","0.0","NORMAL_TREND","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3129_3144","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00046","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3144_3166","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00039","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3166_3170","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00013","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3170_3176","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00056","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3176_3285","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00222","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3285_3394","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00322","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3394_3425","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.0012","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3425_3569","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00905","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3569_3691","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.0046","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3691_3709","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00049","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3709_3770","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00026","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3770_3783","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","LOSS","-0.00182","CHOPPY_REVERSAL","WEAK","PAPER_ONLY","FORBIDDEN"
"NZDUSD_M15_SMA_CROSS_13,55_3783_3866","NZDUSD_M15_SMA_CROSS_13,55","NZDUSD","M15","SMA_CROSS","WIN","0.00412","NORMAL_TREND","CONFIRMED","PAPER_ONLY","FORBIDDEN"
